"loss" "model" "dataset" "filtering" "type"
0.790660225442834 "model_bal_0" "PCOS" "10" "training"
0.788819875776397 "model_bal_0" "PCOS" "10" "training"
0.788819875776397 "model_bal_0" "PCOS" "10" "training"
0.790660225442834 "model_bal_0" "PCOS" "10" "training"
0.790660225442834 "model_bal_0" "PCOS" "10" "training"
0.788819875776397 "model_bal_0" "PCOS" "10" "training"
0.790660225442834 "model_bal_0" "PCOS" "10" "training"
0.788819875776397 "model_bal_0" "PCOS" "10" "training"
0.790660225442834 "model_bal_0" "PCOS" "10" "training"
0.790660225442834 "model_bal_0" "PCOS" "10" "training"
0.772180047542366 "model_bal_1" "PCOS" "10" "training"
0.760677862127138 "model_bal_1" "PCOS" "10" "training"
0.772180047542366 "model_bal_1" "PCOS" "10" "training"
0.782992101832682 "model_bal_1" "PCOS" "10" "training"
0.772180047542366 "model_bal_1" "PCOS" "10" "training"
0.772180047542366 "model_bal_1" "PCOS" "10" "training"
0.760677862127138 "model_bal_1" "PCOS" "10" "training"
0.760677862127138 "model_bal_1" "PCOS" "10" "training"
0.760677862127138 "model_bal_1" "PCOS" "10" "training"
0.760677862127138 "model_bal_1" "PCOS" "10" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.731999079825167 "model_bal_0" "PCOS" "50" "training"
0.700329729315237 "model_bal_1" "PCOS" "50" "training"
0.71658615136876 "model_bal_1" "PCOS" "50" "training"
0.682693045011886 "model_bal_1" "PCOS" "50" "training"
0.700329729315237 "model_bal_1" "PCOS" "50" "training"
0.709684840119623 "model_bal_1" "PCOS" "50" "training"
0.700176366843034 "model_bal_1" "PCOS" "50" "training"
0.680776014109347 "model_bal_1" "PCOS" "50" "training"
0.709684840119623 "model_bal_1" "PCOS" "50" "training"
0.700329729315237 "model_bal_1" "PCOS" "50" "training"
0.71658615136876 "model_bal_1" "PCOS" "50" "training"
0.59581881533101 "pred_bal_0_lr1" "PCOS" "10" "test"
0.562137049941928 "pred_bal_0_lr1" "PCOS" "10" "test"
0.562137049941928 "pred_bal_0_lr1" "PCOS" "10" "test"
0.59581881533101 "pred_bal_0_lr1" "PCOS" "10" "test"
0.59581881533101 "pred_bal_0_lr1" "PCOS" "10" "test"
0.562137049941928 "pred_bal_0_lr1" "PCOS" "10" "test"
0.59581881533101 "pred_bal_0_lr1" "PCOS" "10" "test"
0.562137049941928 "pred_bal_0_lr1" "PCOS" "10" "test"
0.59581881533101 "pred_bal_0_lr1" "PCOS" "10" "test"
0.59581881533101 "pred_bal_0_lr1" "PCOS" "10" "test"
0.591173054587689 "pred_bal_0" "PCOS" "10" "test"
0.518002322880372 "pred_bal_0" "PCOS" "10" "test"
0.562137049941928 "pred_bal_0" "PCOS" "10" "test"
0.544715447154472 "pred_bal_0" "PCOS" "10" "test"
0.551684088269454 "pred_bal_0" "PCOS" "10" "test"
0.502903600464576 "pred_bal_0" "PCOS" "10" "test"
0.504065040650406 "pred_bal_0" "PCOS" "10" "test"
0.544715447154472 "pred_bal_0" "PCOS" "10" "test"
0.579558652729384 "pred_bal_0" "PCOS" "10" "test"
0.477351916376307 "pred_bal_0" "PCOS" "10" "test"
0.547038327526132 "pred_bal_1_lr1" "PCOS" "10" "test"
0.56678281068525 "pred_bal_1_lr1" "PCOS" "10" "test"
0.547038327526132 "pred_bal_1_lr1" "PCOS" "10" "test"
0.555168408826945 "pred_bal_1_lr1" "PCOS" "10" "test"
0.547038327526132 "pred_bal_1_lr1" "PCOS" "10" "test"
0.547038327526132 "pred_bal_1_lr1" "PCOS" "10" "test"
0.56678281068525 "pred_bal_1_lr1" "PCOS" "10" "test"
0.56678281068525 "pred_bal_1_lr1" "PCOS" "10" "test"
0.56678281068525 "pred_bal_1_lr1" "PCOS" "10" "test"
0.56678281068525 "pred_bal_1_lr1" "PCOS" "10" "test"
0.505226480836237 "pred_bal_1" "PCOS" "10" "test"
0.563298490127758 "pred_bal_1" "PCOS" "10" "test"
0.558652729384437 "pred_bal_1" "PCOS" "10" "test"
0.554006968641115 "pred_bal_1" "PCOS" "10" "test"
0.547038327526132 "pred_bal_1" "PCOS" "10" "test"
0.547038327526132 "pred_bal_1" "PCOS" "10" "test"
0.56678281068525 "pred_bal_1" "PCOS" "10" "test"
0.569105691056911 "pred_bal_1" "PCOS" "10" "test"
0.558652729384437 "pred_bal_1" "PCOS" "10" "test"
0.56678281068525 "pred_bal_1" "PCOS" "10" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0_lr1" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0" "PCOS" "50" "test"
0.505226480836237 "pred_bal_0" "PCOS" "50" "test"
0.505226480836237 "pred_bal_0" "PCOS" "50" "test"
0.507549361207898 "pred_bal_0" "PCOS" "50" "test"
0.504065040650406 "pred_bal_0" "PCOS" "50" "test"
0.499419279907085 "pred_bal_0" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0" "PCOS" "50" "test"
0.492450638792102 "pred_bal_0" "PCOS" "50" "test"
0.506387921022067 "pred_bal_0" "PCOS" "50" "test"
0.547038327526132 "pred_bal_1_lr1" "PCOS" "50" "test"
0.494773519163763 "pred_bal_1_lr1" "PCOS" "50" "test"
0.524970963995354 "pred_bal_1_lr1" "PCOS" "50" "test"
0.547038327526132 "pred_bal_1_lr1" "PCOS" "50" "test"
0.505226480836237 "pred_bal_1_lr1" "PCOS" "50" "test"
0.528455284552846 "pred_bal_1_lr1" "PCOS" "50" "test"
0.531939605110337 "pred_bal_1_lr1" "PCOS" "50" "test"
0.505226480836237 "pred_bal_1_lr1" "PCOS" "50" "test"
0.547038327526132 "pred_bal_1_lr1" "PCOS" "50" "test"
0.494773519163763 "pred_bal_1_lr1" "PCOS" "50" "test"
0.547038327526132 "pred_bal_1" "PCOS" "50" "test"
0.494773519163763 "pred_bal_1" "PCOS" "50" "test"
0.515679442508711 "pred_bal_1" "PCOS" "50" "test"
0.556329849012776 "pred_bal_1" "PCOS" "50" "test"
0.505226480836237 "pred_bal_1" "PCOS" "50" "test"
0.528455284552846 "pred_bal_1" "PCOS" "50" "test"
0.531939605110337 "pred_bal_1" "PCOS" "50" "test"
0.505226480836237 "pred_bal_1" "PCOS" "50" "test"
0.547038327526132 "pred_bal_1" "PCOS" "50" "test"
0.494773519163763 "pred_bal_1" "PCOS" "50" "test"
